model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
1, 20, 80000, 10000000, 85, 178855133, 0, 1.690573664
1, 20, 80000, 10000000, 85, 172064440, 0, 1.631046237
1, 20, 80000, 100000000, 85, 1741489134, 0, 16.312361323
1, 20, 80000, 100000000, 85, 1702725988, 0, 15.940069428
1, 20, 80000, 100000000, 85, 1632492097, 0, 15.268614854
1, 20, 80000, 100000000, 85, 1633250152, 0, 15.282303842
1, 20, 80000, 100000000, 85, 1678793371, 0, 15.702706281
1, 20, 80000, 100000000, 85, 1603263901, 0, 15.031695426
1, 20, 80000, 100000000, 85, 1665211862, 0, 15.634642747
1, 20, 80000, 100000000, 85, 1631175390, 0, 15.268500018
1, 20, 80000, 100000000, 85, 1661912371, 0, 15.545333936
1, 20, 80000, 100000000, 85, 1728484101, 0, 16.215023352
2, 20, 80000, 1000000, 85, 7255292, 0, 0.082587842
2, 20, 80000, 1000000, 85, 5802048, 0, 0.057166729
2, 20, 80000, 1000000, 85, 5813034, 0, 0.057076810
2, 20, 80000, 1000000, 85, 7208722, 0, 0.071122022
2, 20, 80000, 1000000, 85, 5540452, 0, 0.057105876
2, 20, 80000, 1000000, 85, 6440962, 0, 0.066154100
2, 20, 80000, 1000000, 85, 7166302, 0, 0.073046913
2, 20, 80000, 1000000, 85, 6284041, 0, 0.062021389
2, 20, 80000, 1000000, 85, 6081161, 0, 0.063526677
2, 20, 80000, 1000000, 85, 6360457, 0, 0.063286924
2, 20, 80000, 10000000, 85, 70049687, 0, 0.641529371
2, 20, 80000, 10000000, 85, 73420404, 0, 0.681174859
2, 20, 80000, 10000000, 85, 63135581, 0, 0.586636710
2, 20, 80000, 10000000, 85, 75233816, 0, 0.695983672
2, 20, 80000, 10000000, 85, 70002811, 0, 0.644987979
2, 20, 80000, 10000000, 85, 75096548, 0, 0.694009798
2, 20, 80000, 10000000, 85, 66417493, 0, 0.616631269
2, 20, 80000, 10000000, 85, 76051868, 0, 0.701591596
2, 20, 80000, 10000000, 85, 63745076, 0, 0.592985773
2, 20, 80000, 10000000, 85, 64505877, 0, 0.605390866
2, 20, 80000, 100000000, 85, 730869956, 0, 6.621606984
2, 20, 80000, 100000000, 85, 680529324, 0, 6.088119951
2, 20, 80000, 100000000, 85, 640323800, 0, 5.797010950
2, 20, 80000, 100000000, 85, 656338041, 0, 5.954355768
2, 20, 80000, 100000000, 85, 699444439, 0, 6.262262014
2, 20, 80000, 100000000, 85, 616887215, 0, 5.480835627
2, 20, 80000, 100000000, 85, 743271963, 0, 6.759000151
2, 20, 80000, 100000000, 85, 636127827, 0, 5.766159514
2, 20, 80000, 100000000, 85, 675836404, 0, 6.118155691
2, 20, 80000, 100000000, 85, 648512743, 0, 5.876893916
0, 40, 80000, 1000000, 85, 7814494, 0, 0.085404400
0, 40, 80000, 1000000, 85, 7402875, 0, 0.070414844
0, 40, 80000, 1000000, 85, 7376141, 0, 0.071122369
0, 40, 80000, 1000000, 85, 7543132, 0, 0.073329821
0, 40, 80000, 1000000, 85, 7445477, 0, 0.070834586
0, 40, 80000, 1000000, 85, 7384869, 0, 0.071510297
0, 40, 80000, 1000000, 85, 7494427, 0, 0.072814920
0, 40, 80000, 1000000, 85, 7455304, 0, 0.071975709
0, 40, 80000, 1000000, 85, 7290325, 0, 0.070000496
0, 40, 80000, 1000000, 85, 7382428, 0, 0.070820959
0, 40, 80000, 10000000, 85, 70473574, 0, 0.700220232
0, 40, 80000, 10000000, 85, 70400210, 0, 0.716037210
0, 40, 80000, 10000000, 85, 70627322, 0, 0.713845299
0, 40, 80000, 10000000, 85, 69365666, 0, 0.699992981
0, 40, 80000, 10000000, 85, 79718180, 0, 0.786229868
0, 40, 80000, 10000000, 85, 69632146, 0, 0.696845007
0, 40, 80000, 10000000, 85, 69986760, 0, 0.707914764
0, 40, 80000, 10000000, 85, 70345279, 0, 0.709118614
0, 40, 80000, 10000000, 85, 70003300, 0, 0.704949953
0, 40, 80000, 10000000, 85, 70483645, 0, 0.707766355
0, 40, 80000, 100000000, 85, 863384692, 0, 8.177357262
0, 40, 80000, 100000000, 85, 869794892, 0, 8.197514877
0, 40, 80000, 100000000, 85, 853206495, 0, 8.040165981
0, 40, 80000, 100000000, 85, 869984590, 0, 8.233249332
0, 40, 80000, 100000000, 85, 870414093, 0, 8.251302161
0, 40, 80000, 100000000, 85, 863012256, 0, 8.170158927
0, 40, 80000, 100000000, 85, 856943119, 0, 8.088916533
0, 40, 80000, 100000000, 85, 866378458, 0, 8.177737797
0, 40, 80000, 100000000, 85, 861357109, 0, 8.131630524
0, 40, 80000, 100000000, 85, 865085127, 0, 8.200163275
1, 40, 80000, 1000000, 85, 31520183, 0, 0.291893383
1, 40, 80000, 1000000, 85, 29243822, 0, 0.264066753
1, 40, 80000, 1000000, 85, 35475190, 0, 0.318385029
1, 40, 80000, 1000000, 85, 30768904, 0, 0.276292142
1, 40, 80000, 1000000, 85, 32703835, 0, 0.292545196
1, 40, 80000, 1000000, 85, 28860583, 0, 0.259829531
1, 40, 80000, 1000000, 85, 31214458, 0, 0.280981064
1, 40, 80000, 1000000, 85, 30954755, 0, 0.278478857
1, 40, 80000, 1000000, 85, 29726181, 0, 0.266888326
1, 40, 80000, 1000000, 85, 30765180, 0, 0.277966528
1, 40, 80000, 10000000, 85, 319438208, 0, 2.887344766
1, 40, 80000, 10000000, 85, 307355659, 0, 2.782104409
1, 40, 80000, 10000000, 85, 273222689, 0, 2.486293251
1, 40, 80000, 10000000, 85, 304904920, 0, 2.757168648
