model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
2, 40, 80000, 2000, 85, 203077910, 0, 1.607731906
2, 40, 80000, 2000, 85, 204637477, 0, 1.618615287
2, 40, 80000, 2000, 85, 203738797, 0, 1.614327767
2, 40, 80000, 3000, 85, 422141863, 0, 3.315612175
2, 40, 80000, 3000, 85, 421893635, 0, 3.314425091
2, 40, 80000, 3000, 85, 420120995, 0, 3.287646262
2, 40, 80000, 3000, 85, 422591142, 0, 3.311844903
2, 40, 80000, 3000, 85, 422040302, 0, 3.311524145
2, 40, 80000, 3000, 85, 422732072, 0, 3.308290415
2, 40, 80000, 3000, 85, 422243974, 0, 3.304929951
2, 40, 80000, 3000, 85, 421454976, 0, 3.303131852
2, 40, 80000, 3000, 85, 421240986, 0, 3.293839348
2, 40, 80000, 3000, 85, 421621114, 0, 3.308147614
0, 80, 80000, 1000, 85, 80021523, 0, 0.816733947
0, 80, 80000, 1000, 85, 80713416, 0, 0.822949529
0, 80, 80000, 1000, 85, 80039102, 0, 0.833392511
0, 80, 80000, 1000, 85, 80244423, 0, 0.819208800
0, 80, 80000, 1000, 85, 81458959, 0, 0.822904029
0, 80, 80000, 1000, 85, 77997298, 0, 0.849194711
0, 80, 80000, 1000, 85, 79855509, 0, 0.825314046
0, 80, 80000, 1000, 85, 79826638, 0, 0.817802229
0, 80, 80000, 1000, 85, 80745277, 0, 0.831842133
0, 80, 80000, 1000, 85, 79923624, 0, 0.825436237
0, 80, 80000, 2000, 85, 191859372, 0, 1.596296123
0, 80, 80000, 2000, 85, 194956106, 0, 1.634449141
0, 80, 80000, 2000, 85, 193127496, 0, 1.604547689
0, 80, 80000, 2000, 85, 195277333, 0, 1.643555910
0, 80, 80000, 2000, 85, 190325379, 0, 1.565304008
0, 80, 80000, 2000, 85, 191863584, 0, 1.591216636
0, 80, 80000, 2000, 85, 188920231, 0, 1.550531316
0, 80, 80000, 2000, 85, 192766474, 0, 1.608019364
0, 80, 80000, 2000, 85, 191593748, 0, 1.590119503
0, 80, 80000, 2000, 85, 189118473, 0, 1.559759332
0, 80, 80000, 3000, 85, 416168551, 0, 3.341250658
0, 80, 80000, 3000, 85, 414666725, 0, 3.293145137
0, 80, 80000, 3000, 85, 418554227, 0, 3.378434317
0, 80, 80000, 3000, 85, 413415629, 0, 3.296819552
0, 80, 80000, 3000, 85, 414587195, 0, 3.290900709
0, 80, 80000, 3000, 85, 412689556, 0, 3.277259019
0, 80, 80000, 3000, 85, 417120087, 0, 3.324414638
0, 80, 80000, 3000, 85, 414542213, 0, 3.325513656
0, 80, 80000, 3000, 85, 411599227, 0, 3.257562579
0, 80, 80000, 3000, 85, 421179158, 0, 3.396681416
1, 80, 80000, 1000, 85, 80559975, 0, 0.811810241
1, 80, 80000, 1000, 85, 80607704, 0, 0.811767846
1, 80, 80000, 1000, 85, 81311254, 0, 0.831958005
1, 80, 80000, 1000, 85, 79772075, 0, 0.835376927
1, 80, 80000, 1000, 85, 80014872, 0, 0.806443720
1, 80, 80000, 1000, 85, 79987893, 0, 0.854325538
1, 80, 80000, 1000, 85, 80877784, 0, 0.818410580
1, 80, 80000, 1000, 85, 82451022, 0, 0.839833045
1, 80, 80000, 1000, 85, 81471838, 0, 0.828438664
1, 80, 80000, 1000, 85, 81004737, 0, 0.838729122
1, 80, 80000, 2000, 85, 186711436, 0, 1.514035872
1, 80, 80000, 2000, 85, 192867854, 0, 1.585207818
1, 80, 80000, 2000, 85, 194357840, 0, 1.622911128
1, 80, 80000, 2000, 85, 194092398, 0, 1.614449647
1, 80, 80000, 2000, 85, 190957031, 0, 1.578208699
1, 80, 80000, 2000, 85, 192895502, 0, 1.596325969
1, 80, 80000, 2000, 85, 192638544, 0, 1.586601320
1, 80, 80000, 2000, 85, 194743948, 0, 1.620221853
1, 80, 80000, 2000, 85, 192370296, 0, 1.600450534
1, 80, 80000, 2000, 85, 193937431, 0, 1.624753247
1, 80, 80000, 3000, 85, 413192119, 0, 3.275819202
1, 80, 80000, 3000, 85, 415958590, 0, 3.317765702
1, 80, 80000, 3000, 85, 418773769, 0, 3.368609426
1, 80, 80000, 3000, 85, 411815718, 0, 3.274070490
1, 80, 80000, 3000, 85, 413882486, 0, 3.294578139
1, 80, 80000, 3000, 85, 417472564, 0, 3.336812909
1, 80, 80000, 3000, 85, 412924053, 0, 3.286054066
1, 80, 80000, 3000, 85, 408889517, 0, 3.223154360
1, 80, 80000, 3000, 85, 415527684, 0, 3.304073377
1, 80, 80000, 3000, 85, 421928058, 0, 3.402533325
2, 80, 80000, 1000, 85, 144091366, 0, 1.255732702
2, 80, 80000, 1000, 85, 128974646, 0, 1.089284284
2, 80, 80000, 1000, 85, 122482047, 0, 1.045419908
2, 80, 80000, 1000, 85, 131592497, 0, 1.117032875
2, 80, 80000, 1000, 85, 124638841, 0, 1.047252749
2, 80, 80000, 1000, 85, 129082556, 0, 1.103212934
2, 80, 80000, 1000, 85, 144594845, 0, 1.239012548
2, 80, 80000, 1000, 85, 132769191, 0, 1.120558468
2, 80, 80000, 1000, 85, 116574225, 0, 0.992574513
2, 80, 80000, 1000, 85, 136778825, 0, 1.172122265
2, 80, 80000, 2000, 85, 238613097, 0, 1.920099086
2, 80, 80000, 2000, 85, 231930620, 0, 1.867173401
2, 80, 80000, 2000, 85, 245939068, 0, 1.985314495
2, 80, 80000, 2000, 85, 247858190, 0, 2.002975720
2, 80, 80000, 2000, 85, 245131026, 0, 1.970998366
2, 80, 80000, 2000, 85, 239364317, 0, 1.917037376
2, 80, 80000, 2000, 85, 246452678, 0, 2.003728613
2, 80, 80000, 2000, 85, 241399712, 0, 1.940483064
2, 80, 80000, 2000, 85, 244083299, 0, 1.961008689
2, 80, 80000, 2000, 85, 238740721, 0, 1.912162691
2, 80, 80000, 3000, 85, 455908988, 0, 3.565444964
2, 80, 80000, 3000, 85, 465807707, 0, 3.678751975
2, 80, 80000, 3000, 85, 465063018, 0, 3.656580555
2, 80, 80000, 3000, 85, 464078951, 0, 3.642398306
2, 80, 80000, 3000, 85, 465448881, 0, 3.661181595
2, 80, 80000, 3000, 85, 465466399, 0, 3.654497804
2, 80, 80000, 3000, 85, 457876941, 0, 3.581040386
2, 80, 80000, 3000, 85, 452800355, 0, 3.540227608
2, 80, 80000, 3000, 85, 457851672, 0, 3.572809001
2, 80, 80000, 3000, 85, 449935738, 0, 3.506504937
0, 10, 80000, 1000, 76, 126260480, 0, 1.503036173
0, 10, 80000, 1000, 76, 127827492, 0, 1.500989133
0, 10, 80000, 1000, 76, 129373204, 0, 1.517871476
0, 10, 80000, 1000, 76, 128251808, 0, 1.500730411
0, 10, 80000, 1000, 76, 127491434, 0, 1.499327648
0, 10, 80000, 1000, 76, 127701517, 0, 1.495859538
0, 10, 80000, 1000, 76, 128489234, 0, 1.499465111
0, 10, 80000, 1000, 76, 128018898, 0, 1.500721411
0, 10, 80000, 1000, 76, 128541297, 0, 1.500311801
0, 10, 80000, 1000, 76, 127863137, 0, 1.495039579
0, 10, 80000, 2000, 76, 474857793, 0, 5.354608619
0, 10, 80000, 2000, 76, 473850715, 0, 5.357463348
0, 10, 80000, 2000, 76, 475048772, 0, 5.358927893
0, 10, 80000, 2000, 76, 472110242, 0, 5.352613900
0, 10, 80000, 2000, 76, 475818178, 0, 5.363374862
0, 10, 80000, 2000, 76, 473692819, 0, 5.359640269
0, 10, 80000, 2000, 76, 472484753, 0, 5.353355738
0, 10, 80000, 2000, 76, 472440991, 0, 5.353889496
0, 10, 80000, 2000, 76, 473084726, 0, 5.360036647
0, 10, 80000, 2000, 76, 471287917, 0, 5.353802254
0, 10, 80000, 3000, 76, 1034769385, 0, 11.549151810
0, 10, 80000, 3000, 76, 1029333242, 0, 11.530359330
0, 10, 80000, 3000, 76, 1030882493, 0, 11.545563942
0, 10, 80000, 3000, 76, 1035437046, 0, 11.534675379
0, 10, 80000, 3000, 76, 1031225021, 0, 11.531957787
0, 10, 80000, 3000, 76, 1030301318, 0, 11.526553926
0, 10, 80000, 3000, 76, 1029521839, 0, 11.537752849
0, 10, 80000, 3000, 76, 1030006031, 0, 11.531959558
0, 10, 80000, 3000, 76, 1028103874, 0, 11.528525835
0, 10, 80000, 3000, 76, 1032073774, 0, 11.531335734
1, 10, 80000, 1000, 76, 135445089, 0, 1.631314364
1, 10, 80000, 1000, 76, 135661091, 0, 1.638641939
1, 10, 80000, 1000, 76, 135861713, 0, 1.635877861
1, 10, 80000, 1000, 76, 135777790, 0, 1.631426121
1, 10, 80000, 1000, 76, 136215471, 0, 1.638514388
1, 10, 80000, 1000, 76, 135458942, 0, 1.633068663
1, 10, 80000, 1000, 76, 135763752, 0, 1.633474205
1, 10, 80000, 1000, 76, 136459306, 0, 1.638092266
1, 10, 80000, 1000, 76, 135645100, 0, 1.631342106
1, 10, 80000, 1000, 76, 136080217, 0, 1.637761830
1, 10, 80000, 2000, 76, 472560924, 0, 5.352309223
1, 10, 80000, 2000, 76, 472581188, 0, 5.367019747
1, 10, 80000, 2000, 76, 470621782, 0, 5.349113089
1, 10, 80000, 2000, 76, 469361286, 0, 5.346899244
1, 10, 80000, 2000, 76, 470961075, 0, 5.356182939
1, 10, 80000, 2000, 76, 471805005, 0, 5.357705857
1, 10, 80000, 2000, 76, 471658704, 0, 5.355996442
1, 10, 80000, 2000, 76, 471174453, 0, 5.353856808
1, 10, 80000, 2000, 76, 472189770, 0, 5.351998860
1, 10, 80000, 2000, 76, 472233228, 0, 5.377945469
1, 10, 80000, 3000, 76, 1031241562, 0, 11.559119859
1, 10, 80000, 3000, 76, 1032620586, 0, 11.608166412
1, 10, 80000, 3000, 76, 1040601218, 0, 11.606241789
1, 10, 80000, 3000, 76, 1029578724, 0, 11.555267136
1, 10, 80000, 3000, 76, 1033506938, 0, 11.552236005
1, 10, 80000, 3000, 76, 1034890599, 0, 11.556511416
1, 10, 80000, 3000, 76, 1033179545, 0, 11.554674090
1, 10, 80000, 3000, 76, 1033849159, 0, 11.582198372
1, 10, 80000, 3000, 76, 1035747287, 0, 11.605651766
1, 10, 80000, 3000, 76, 1032438824, 0, 11.553238950
2, 10, 80000, 1000, 76, 132614041, 0, 1.499600055
2, 10, 80000, 1000, 76, 132222867, 0, 1.490401457
2, 10, 80000, 1000, 76, 131740447, 0, 1.490902754
2, 10, 80000, 1000, 76, 132939785, 0, 1.496495353
2, 10, 80000, 1000, 76, 133084682, 0, 1.491141314
2, 10, 80000, 1000, 76, 133029079, 0, 1.497776197
2, 10, 80000, 1000, 76, 133044092, 0, 1.493689962
2, 10, 80000, 1000, 76, 131880156, 0, 1.481592750
2, 10, 80000, 1000, 76, 132542080, 0, 1.486976098
2, 10, 80000, 1000, 76, 132479825, 0, 1.486604692
2, 10, 80000, 2000, 76, 479733024, 0, 5.354272968
2, 10, 80000, 2000, 76, 480107048, 0, 5.343059872
2, 10, 80000, 2000, 76, 479440301, 0, 5.350820649
2, 10, 80000, 2000, 76, 479887139, 0, 5.353500994
2, 10, 80000, 2000, 76, 480207084, 0, 5.352712051
2, 10, 80000, 2000, 76, 479158197, 0, 5.349206418
2, 10, 80000, 2000, 76, 481658008, 0, 5.345870993
2, 10, 80000, 2000, 76, 481261708, 0, 5.357951829
2, 10, 80000, 2000, 76, 479791497, 0, 5.344849336
2, 10, 80000, 2000, 76, 479716362, 0, 5.340513175
2, 10, 80000, 3000, 76, 1038069365, 0, 11.523657462
2, 10, 80000, 3000, 76, 1035947422, 0, 11.530466788
2, 10, 80000, 3000, 76, 1036870941, 0, 11.519937487
2, 10, 80000, 3000, 76, 1034350624, 0, 11.530478969
2, 10, 80000, 3000, 76, 1038630399, 0, 11.526173119
