model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko, working_time
1, 80, 80000, 4000, 85, 475769838, 0, 3.380432847
1, 80, 80000, 4000, 85, 486203772, 0, 3.458001415
1, 80, 80000, 4000, 85, 477361204, 0, 3.378301060
1, 80, 80000, 4000, 85, 482109240, 0, 3.439873856
1, 80, 80000, 4000, 85, 479684503, 0, 3.416322136
1, 80, 80000, 4000, 85, 474401007, 0, 3.372074988
2, 80, 80000, 2000, 85, 68753120, 0, 0.571955664
2, 80, 80000, 2000, 85, 63566732, 0, 0.509438902
2, 80, 80000, 2000, 85, 61739160, 0, 0.500199007
2, 80, 80000, 2000, 85, 67696971, 0, 0.561858061
2, 80, 80000, 2000, 85, 62340661, 0, 0.499223483
2, 80, 80000, 2000, 85, 64665545, 0, 0.532633416
2, 80, 80000, 2000, 85, 64418109, 0, 0.523240550
2, 80, 80000, 2000, 85, 67695627, 0, 0.561984800
2, 80, 80000, 2000, 85, 66566664, 0, 0.536566607
2, 80, 80000, 2000, 85, 62716515, 0, 0.508761310
2, 80, 80000, 3000, 85, 182217612, 0, 1.344380341
2, 80, 80000, 3000, 85, 196639267, 0, 1.484635536
2, 80, 80000, 3000, 85, 180615626, 0, 1.334503136
2, 80, 80000, 3000, 85, 184624771, 0, 1.364727568
2, 80, 80000, 3000, 85, 185499403, 0, 1.377664732
2, 80, 80000, 3000, 85, 186660166, 0, 1.410339013
2, 80, 80000, 3000, 85, 190801208, 0, 1.420721172
2, 80, 80000, 3000, 85, 185914686, 0, 1.393379754
2, 80, 80000, 3000, 85, 188337835, 0, 1.404647559
2, 80, 80000, 3000, 85, 191290343, 0, 1.429791852
2, 80, 80000, 4000, 85, 448273877, 0, 3.186851209
2, 80, 80000, 4000, 85, 456943654, 0, 3.271486235
2, 80, 80000, 4000, 85, 458743210, 0, 3.298848559
2, 80, 80000, 4000, 85, 450200020, 0, 3.211428633
2, 80, 80000, 4000, 85, 453196900, 0, 3.261030535
2, 80, 80000, 4000, 85, 461143350, 0, 3.329506548
2, 80, 80000, 4000, 85, 457060598, 0, 3.316027642
2, 80, 80000, 4000, 85, 449536447, 0, 3.213555972
2, 80, 80000, 4000, 85, 473004038, 0, 3.384103987
2, 80, 80000, 4000, 85, 450314582, 0, 3.228280956
0, 10, 80000, 2000, 76, 82538790, 0, 0.801139370
0, 10, 80000, 2000, 76, 83374054, 0, 0.791194703
0, 10, 80000, 2000, 76, 83496613, 0, 0.794578069
0, 10, 80000, 2000, 76, 83466523, 0, 0.791708541
0, 10, 80000, 2000, 76, 83747955, 0, 0.796605243
0, 10, 80000, 2000, 76, 84727567, 0, 0.804706632
0, 10, 80000, 2000, 76, 83254548, 0, 0.786743975
0, 10, 80000, 2000, 76, 83774993, 0, 0.798390233
0, 10, 80000, 2000, 76, 83237519, 0, 0.787836901
0, 10, 80000, 2000, 76, 83394500, 0, 0.790864494
0, 10, 80000, 3000, 76, 295058571, 0, 2.664052151
0, 10, 80000, 3000, 76, 294111003, 0, 2.652899200
0, 10, 80000, 3000, 76, 294657815, 0, 2.653158803
0, 10, 80000, 3000, 76, 294062419, 0, 2.655689882
0, 10, 80000, 3000, 76, 293970683, 0, 2.663667075
0, 10, 80000, 3000, 76, 294169169, 0, 2.657343156
0, 10, 80000, 3000, 76, 294556558, 0, 2.658472376
0, 10, 80000, 3000, 76, 294407633, 0, 2.657308354
0, 10, 80000, 3000, 76, 294298502, 0, 2.668919860
0, 10, 80000, 3000, 76, 294883889, 0, 2.667512436
0, 10, 80000, 4000, 76, 700871009, 0, 6.114025240
0, 10, 80000, 4000, 76, 701818150, 0, 6.115240416
0, 10, 80000, 4000, 76, 701361119, 0, 6.113951980
0, 10, 80000, 4000, 76, 702174289, 0, 6.125059505
0, 10, 80000, 4000, 76, 701096717, 0, 6.104541382
0, 10, 80000, 4000, 76, 703765899, 0, 6.133428425
0, 10, 80000, 4000, 76, 701813449, 0, 6.129348618
0, 10, 80000, 4000, 76, 701884983, 0, 6.120236291
0, 10, 80000, 4000, 76, 700403297, 0, 6.106967351
0, 10, 80000, 4000, 76, 702183750, 0, 6.108894110
1, 10, 80000, 2000, 76, 86907553, 0, 0.842421899
1, 10, 80000, 2000, 76, 85261744, 0, 0.821284080
1, 10, 80000, 2000, 76, 86365930, 0, 0.833703894
1, 10, 80000, 2000, 76, 85309046, 0, 0.821242026
1, 10, 80000, 2000, 76, 86425499, 0, 0.831052162
1, 10, 80000, 2000, 76, 86051415, 0, 0.830200470
1, 10, 80000, 2000, 76, 86151818, 0, 0.831563295
1, 10, 80000, 2000, 76, 85312649, 0, 0.821433365
1, 10, 80000, 2000, 76, 86867698, 0, 0.836228319
1, 10, 80000, 2000, 76, 86001978, 0, 0.824055017
1, 10, 80000, 3000, 76, 303778703, 0, 2.758114839
1, 10, 80000, 3000, 76, 302232869, 0, 2.746812153
1, 10, 80000, 3000, 76, 301184226, 0, 2.740501266
1, 10, 80000, 3000, 76, 299930689, 0, 2.716019476
1, 10, 80000, 3000, 76, 304870801, 0, 2.767045198
1, 10, 80000, 3000, 76, 301547568, 0, 2.753287455
1, 10, 80000, 3000, 76, 303723465, 0, 2.762783124
1, 10, 80000, 3000, 76, 302310688, 0, 2.750822553
1, 10, 80000, 3000, 76, 301771140, 0, 2.740752187
1, 10, 80000, 3000, 76, 301213035, 0, 2.738906609
1, 10, 80000, 4000, 76, 702497653, 0, 6.147999342
1, 10, 80000, 4000, 76, 704454862, 0, 6.164493491
1, 10, 80000, 4000, 76, 709686842, 0, 6.220622118
1, 10, 80000, 4000, 76, 709230361, 0, 6.219944313
1, 10, 80000, 4000, 76, 711168711, 0, 6.256170646
1, 10, 80000, 4000, 76, 705681604, 0, 6.195945432
1, 10, 80000, 4000, 76, 704157499, 0, 6.166325106
1, 10, 80000, 4000, 76, 706876181, 0, 6.205189198
1, 10, 80000, 4000, 76, 697421921, 0, 6.089541616
1, 10, 80000, 4000, 76, 706774802, 0, 6.192078650
2, 10, 80000, 2000, 76, 82842501, 0, 0.800900450
2, 10, 80000, 2000, 76, 83502716, 0, 0.808382035
2, 10, 80000, 2000, 76, 83369904, 0, 0.801571885
2, 10, 80000, 2000, 76, 82855867, 0, 0.800792523
2, 10, 80000, 2000, 76, 83194794, 0, 0.807296150
2, 10, 80000, 2000, 76, 83117097, 0, 0.806442896
2, 10, 80000, 2000, 76, 83039399, 0, 0.808484077
2, 10, 80000, 2000, 76, 82755952, 0, 0.800769899
2, 10, 80000, 2000, 76, 83147187, 0, 0.801664416
2, 10, 80000, 2000, 76, 83257598, 0, 0.807379169
2, 10, 80000, 3000, 76, 292281112, 0, 2.654958559
2, 10, 80000, 3000, 76, 295157814, 0, 2.692994863
2, 10, 80000, 3000, 76, 295464088, 0, 2.692926142
2, 10, 80000, 3000, 76, 294987648, 0, 2.689274808
2, 10, 80000, 3000, 76, 295741430, 0, 2.693608890
2, 10, 80000, 3000, 76, 294910500, 0, 2.686539601
2, 10, 80000, 3000, 76, 295408790, 0, 2.693408620
2, 10, 80000, 3000, 76, 295622046, 0, 2.695629716
2, 10, 80000, 3000, 76, 296528111, 0, 2.698072176
2, 10, 80000, 3000, 76, 296250768, 0, 2.697787538
2, 10, 80000, 4000, 76, 693030025, 0, 6.090193270
2, 10, 80000, 4000, 76, 691699401, 0, 6.073601041
2, 10, 80000, 4000, 76, 690347659, 0, 6.058453641
2, 10, 80000, 4000, 76, 704726589, 0, 6.235594144
2, 10, 80000, 4000, 76, 692827754, 0, 6.080231147
2, 10, 80000, 4000, 76, 694093986, 0, 6.114300242
2, 10, 80000, 4000, 76, 699729288, 0, 6.165959755
