model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko,working_time, working_time1,working_time2
1,48,48000,2000,125,132738796,0,1.426467250,1,42646725
1,48,48000,2000,125,133757226,0,1.107754767,1,107754767
1,48,48000,2000,125,139068980,0,1.118149336,1,118149336
1,48,48000,2000,125,137376785,0,1.614022740,1,61402274
1,48,48000,3000,125,284424138,0,2.274589123,2,274589123
1,48,48000,3000,125,284108892,0,2.274398468,2,274398468
1,48,48000,3000,125,286383117,0,2.312004925,2,312004925
1,48,48000,3000,125,288167292,0,2.281172673,2,281172673
1,48,48000,3000,125,285543153,0,2.288093181,2,288093181
1,48,48000,3000,125,283865302,0,2.269445110,2,269445110
1,48,48000,3000,125,287268002,0,2.302376068,2,302376068
1,48,48000,3000,125,287951656,0,2.304133999,2,304133999
1,48,48000,3000,125,287179136,0,2.290398534,2,290398534
1,48,48000,3000,125,287992304,0,2.306348736,2,306348736
2,48,48000,1000,125,66536451,0,0.484237301,0,484237301
2,48,48000,1000,125,59303132,0,0.468529721,0,468529721
2,48,48000,1000,125,54288863,0,0.433351593,0,433351593
2,48,48000,1000,125,57663366,0,0.462924318,0,462924318
2,48,48000,1000,125,53595993,0,0.421434428,0,421434428
2,48,48000,1000,125,56267556,0,0.450184407,0,450184407
2,48,48000,1000,125,63589009,0,0.511098235,0,511098235
2,48,48000,1000,125,69627813,0,0.560700235,0,560700235
2,48,48000,1000,125,66413344,0,0.527184020,0,527184020
2,48,48000,1000,125,52154469,0,0.409320791,0,409320791
2,48,48000,2000,125,155233184,0,1.243987503,1,243987503
2,48,48000,2000,125,151283121,0,1.205660258,1,205660258
2,48,48000,2000,125,148528916,0,1.185675628,1,185675628
2,48,48000,2000,125,150751934,0,1.209741514,1,209741514
2,48,48000,2000,125,152205787,0,1.212048846,1,212048846
