model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko,working_time, working_time1, working_time2
2,12,48000,10000000,100,18048111,0,0.18062129,0,180621287
2,12,48000,10000000,100,15723898,0,0.15073796,0,150737963
2,12,48000,10000000,100,20545785,0,0.20195569,0,201955693
2,12,48000,10000000,100,18438857,0,0.18180235,0,181802351
2,12,48000,10000000,100,17857926,0,0.17318345,0,173183445
2,12,48000,10000000,100,18661329,0,0.18157736,0,181577360
2,12,48000,10000000,100,20112558,0,0.19712913,0,197129129
2,12,48000,10000000,100,18192703,0,0.17721897,0,177218968
2,12,48000,10000000,100,15549826,0,0.15264377,0,152643765
2,12,48000,10000000,100,17290849,0,0.16544651,0,165446509
2,12,48000,100000000,100,173807539,0,1.60299799,1,602997989
2,12,48000,100000000,100,183102681,0,1.71031640,1,710316397
2,12,48000,100000000,100,211769539,0,2.21041330,2,21041330
2,12,48000,100000000,100,192910944,0,1.76513143,1,765131429
2,12,48000,100000000,100,190726318,0,1.80501988,1,805019883
2,12,48000,100000000,100,196229906,0,1.98749408,1,987494079
2,12,48000,100000000,100,198003094,0,1.98163917,1,981639174
2,12,48000,100000000,100,156846706,0,1.54551910,1,545519098
2,12,48000,100000000,100,177586459,0,1.77948295,1,779482948
2,12,48000,100000000,100,176267065,0,1.75951389,1,759513888
0,24,48000,1000000,100,3351737,0,0.34542827,0,34542827
0,24,48000,1000000,100,2272944,0,0.42062985,0,42062985
0,24,48000,1000000,100,2479241,0,0.43051211,0,43051211
0,24,48000,1000000,100,2795403,0,0.36888174,0,36888174
0,24,48000,1000000,100,2512628,0,0.38958220,0,38958220
0,24,48000,1000000,100,2664239,0,0.37081004,0,37081004
0,24,48000,1000000,100,2799553,0,0.36472583,0,36472583
0,24,48000,1000000,100,2826958,0,0.35361217,0,35361217
0,24,48000,1000000,100,2962578,0,0.34531005,0,34531005
0,24,48000,1000000,100,2553888,0,0.37449801,0,37449801
0,24,48000,10000000,100,33150367,0,0.32975060,0,329750604
0,24,48000,10000000,100,33520177,0,0.31916723,0,319167231
0,24,48000,10000000,100,33544775,0,0.35046586,0,350465862
0,24,48000,10000000,100,34129490,0,0.30399431,0,303994312
0,24,48000,10000000,100,34238804,0,0.32144611,0,321446113
0,24,48000,10000000,100,35027376,0,0.33104520,0,331045203
0,24,48000,10000000,100,32093912,0,0.33987349,0,339873493
0,24,48000,10000000,100,34447117,0,0.32248573,0,322485730
0,24,48000,10000000,100,35121065,0,0.34903476,0,349034763
0,24,48000,10000000,100,31972086,0,0.31492203,0,314922030
0,24,48000,100000000,100,282497507,0,3.72570214,3,72570214
0,24,48000,100000000,100,312782830,0,3.15598258,3,155982575
0,24,48000,100000000,100,301528159,0,3.49654211,3,49654211
0,24,48000,100000000,100,300914391,0,3.33345729,3,33345729
0,24,48000,100000000,100,312204035,0,3.15963494,3,159634938
0,24,48000,100000000,100,301677511,0,3.33981094,3,33981094
0,24,48000,100000000,100,305450512,0,3.64662624,3,64662624
0,24,48000,100000000,100,297163302,0,3.20324559,3,20324559
0,24,48000,100000000,100,303057635,0,3.53852701,3,53852701
0,24,48000,100000000,100,302222066,0,3.38182224,3,38182224
1,24,48000,1000000,100,3659231,0,0.64739079,0,64739079
1,24,48000,1000000,100,5181688,0,0.70970161,0,70970161
1,24,48000,1000000,100,5446031,0,0.57082723,0,57082723
1,24,48000,1000000,100,5611070,0,0.58019563,0,58019563
1,24,48000,1000000,100,5289598,0,0.52649841,0,52649841
1,24,48000,1000000,100,4791735,0,0.48471734,0,48471734
1,24,48000,1000000,100,5027514,0,0.50541957,0,50541957
1,24,48000,1000000,100,6709089,0,0.65567792,0,65567792
1,24,48000,1000000,100,5867295,0,0.55976352,0,55976352
1,24,48000,1000000,100,5709642,0,0.58626455,0,58626455
1,24,48000,10000000,100,57856541,0,0.56735501,0,567355011
1,24,48000,10000000,100,54620526,0,0.54074867,0,540748665
1,24,48000,10000000,100,57295508,0,0.54889225,0,548892249
1,24,48000,10000000,100,59704926,0,0.61501336,0,615013363
1,24,48000,10000000,100,54806073,0,0.54930343,0,549303433
1,24,48000,10000000,100,56724586,0,0.57978899,0,579788994
1,24,48000,10000000,100,56499062,0,0.55515948,0,555159476
1,24,48000,10000000,100,55184795,0,0.55852815,0,558528145
1,24,48000,10000000,100,55239727,0,0.56975120,0,569751204
1,24,48000,10000000,100,50576104,0,0.52482386,0,524823859
1,24,48000,100000000,100,513213529,0,5.22792870,5,227928703
1,24,48000,100000000,100,485114725,0,4.87415119,4,874151185
1,24,48000,100000000,100,499414554,0,5.62681700,5,6268170
1,24,48000,100000000,100,526056453,0,5.31181454,5,311814539
1,24,48000,100000000,100,525120238,0,5.28977699,5,289776993
1,24,48000,100000000,100,539652061,0,5.43142941,5,431429414
1,24,48000,100000000,100,530912215,0,5.35896437,5,358964373
1,24,48000,100000000,100,523985475,0,5.26025215,5,260252146
1,24,48000,100000000,100,537743801,0,5.41715330,5,417153297
1,24,48000,100000000,100,524243836,0,5.27463398,5,274633977
2,24,48000,1000000,100,1311276,0,0.41408894,0,41408894
2,24,48000,1000000,100,1099119,0,0.48320352,0,48320352
2,24,48000,1000000,100,1030637,0,0.39647433,0,39647433
2,24,48000,1000000,100,1095273,0,0.41406268,0,41406268
2,24,48000,1000000,100,1084592,0,0.36450200,0,36450200
2,24,48000,1000000,100,1055356,0,0.40483773,0,40483773
2,24,48000,1000000,100,955137,0,0.32591410,0,32591410
2,24,48000,1000000,100,1067136,0,0.39650456,0,39650456
2,24,48000,1000000,100,1253659,0,0.34304427,0,34304427
2,24,48000,1000000,100,1051450,0,0.39771038,0,39771038
2,24,48000,10000000,100,20781868,0,0.22239964,0,222399643
2,24,48000,10000000,100,24120055,0,0.20994517,0,209945166
2,24,48000,10000000,100,25045896,0,0.21701718,0,217017180
2,24,48000,10000000,100,23365968,0,0.20596485,0,205964846
2,24,48000,10000000,100,19704967,0,0.16867000,0,168670003
2,24,48000,10000000,100,23825989,0,0.20466491,0,204664908
2,24,48000,10000000,100,23968139,0,0.20498517,0,204985166
2,24,48000,10000000,100,23711792,0,0.21022761,0,210227614
2,24,48000,10000000,100,22052861,0,0.19685782,0,196857823
2,24,48000,10000000,100,22705874,0,0.20387500,0,203875000
2,24,48000,100000000,100,191241148,0,1.69570255,1,695702552
2,24,48000,100000000,100,225007603,0,2.25221399,2,252213991
2,24,48000,100000000,100,207038776,0,2.75611774,2,75611774
2,24,48000,100000000,100,171679676,0,1.71966243,1,719662428
2,24,48000,100000000,100,198569438,0,1.98158887,1,981588867
2,24,48000,100000000,100,207984391,0,2.81157113,2,81157113
2,24,48000,100000000,100,172999679,0,1.72723264,1,727232643
2,24,48000,100000000,100,180644496,0,1.81005645,1,810056453
2,24,48000,100000000,100,178412873,0,1.78085380,1,780853797
2,24,48000,100000000,100,212295966,0,2.12508463,2,125084626
0,48,48000,1000000,100,2243525,0,0.40534601,0,40534601
0,48,48000,1000000,100,1957942,0,0.56201293,0,56201293
0,48,48000,1000000,100,2035273,0,0.53808072,0,53808072
0,48,48000,1000000,100,1896297,0,0.63806665,0,63806665
0,48,48000,1000000,100,2038447,0,0.49609364,0,49609364
0,48,48000,1000000,100,1907588,0,0.59069694,0,59069694
0,48,48000,1000000,100,1968317,0,0.54098285,0,54098285
0,48,48000,1000000,100,1897639,0,0.59809845,0,59809845
0,48,48000,1000000,100,1960872,0,0.54779980,0,54779980
0,48,48000,1000000,100,1876948,0,0.63638712,0,63638712
0,48,48000,10000000,100,30952497,0,0.32694818,0,326948176
0,48,48000,10000000,100,30812543,0,0.36822779,0,368227787
0,48,48000,10000000,100,31364361,0,0.31250399,0,312503991
0,48,48000,10000000,100,30950482,0,0.36053505,0,360535052
0,48,48000,10000000,100,30793867,0,0.36249631,0,362496308
0,48,48000,10000000,100,31713664,0,0.31628265,0,316282646
0,48,48000,10000000,100,30683026,0,0.36129232,0,361292315
0,48,48000,10000000,100,31376690,0,0.37385038,0,373850376
0,48,48000,10000000,100,31398357,0,0.32805262,0,328052623
0,48,48000,10000000,100,30896649,0,0.36992024,0,369920235
0,48,48000,100000000,100,324943871,0,3.38420964,3,38420964
0,48,48000,100000000,100,304120132,0,3.84916234,3,84916234
0,48,48000,100000000,100,305033703,0,3.79021193,3,79021193
0,48,48000,100000000,100,307630438,0,3.67010758,3,67010758
0,48,48000,100000000,100,301461752,0,3.74573017,3,74573017
0,48,48000,100000000,100,303846451,0,3.71997502,3,71997502
0,48,48000,100000000,100,304468520,0,3.72358100,3,72358100
0,48,48000,100000000,100,303710282,0,3.79259399,3,79259399
0,48,48000,100000000,100,303883804,0,3.62018694,3,62018694
0,48,48000,100000000,100,301896688,0,3.51126053,3,51126053
1,48,48000,1000000,100,3364249,0,0.71122737,0,71122737
1,48,48000,1000000,100,3689871,0,0.78114155,0,78114155
1,48,48000,1000000,100,3560721,0,0.69785609,0,69785609
1,48,48000,1000000,100,3819082,0,0.67620150,0,67620150
1,48,48000,1000000,100,3610891,0,0.73188121,0,73188121
1,48,48000,1000000,100,3432791,0,0.78112390,0,78112390
1,48,48000,1000000,100,3646719,0,0.64329847,0,64329847
1,48,48000,1000000,100,3612418,0,0.65461982,0,65461982
1,48,48000,1000000,100,3506827,0,0.58244086,0,58244086
1,48,48000,1000000,100,3895864,0,0.66875728,0,66875728
1,48,48000,10000000,100,46506534,0,0.46447492,0,464474921
1,48,48000,10000000,100,48853573,0,0.57339423,0,573394233
1,48,48000,10000000,100,46072087,0,0.53254882,0,532548816
1,48,48000,10000000,100,46726198,0,0.58927807,0,589278073
1,48,48000,10000000,100,48596616,0,0.57386017,0,573860169
1,48,48000,10000000,100,46751650,0,0.53812713,0,538127127
1,48,48000,10000000,100,46394168,0,0.55137121,0,551371207
1,48,48000,10000000,100,47535828,0,0.55753663,0,557536634
1,48,48000,10000000,100,47920776,0,0.54945096,0,549450961
1,48,48000,10000000,100,46392276,0,0.55003316,0,550033163
1,48,48000,100000000,100,504431631,0,4.67597625,4,675976253
1,48,48000,100000000,100,488636811,0,4.85999977,4,859999767
1,48,48000,100000000,100,471448439,0,4.72049986,4,720499856
1,48,48000,100000000,100,469727130,0,4.73694695,4,736946947
1,48,48000,100000000,100,468468161,0,4.72128377,4,721283766
1,48,48000,100000000,100,482142504,0,4.82456732,4,824567317
1,48,48000,100000000,100,467004115,0,4.70672243,4,706722433
1,48,48000,100000000,100,467501611,0,4.70317462,4,703174617
1,48,48000,100000000,100,472535228,0,4.73251067,4,732510673
1,48,48000,100000000,100,488755523,0,4.91179645,4,911796453
2,48,48000,1000000,100,10055333,0,0.11050037,0,110500372
2,48,48000,1000000,100,12505644,0,0.12028460,0,120284604
2,48,48000,1000000,100,12998563,0,0.12443064,0,124430643
2,48,48000,1000000,100,10023045,0,0.94095743,0,94095743
2,48,48000,1000000,100,13203885,0,0.12611853,0,126118529
2,48,48000,1000000,100,11162874,0,0.10621990,0,106219902
2,48,48000,1000000,100,15143394,0,0.14458022,0,144580217
2,48,48000,1000000,100,13555629,0,0.12843240,0,128432398
2,48,48000,1000000,100,14629052,0,0.13789605,0,137896045
2,48,48000,1000000,100,11610321,0,0.11000511,0,110005108
2,48,48000,10000000,100,60378141,0,0.54189182,0,541891824
2,48,48000,10000000,100,60698880,0,0.55196075,0,551960745
2,48,48000,10000000,100,55471233,0,0.49963276,0,499632764
2,48,48000,10000000,100,42819349,0,0.42035515,0,420355151
2,48,48000,10000000,100,42850537,0,0.43142719,0,431427189
2,48,48000,10000000,100,55521404,0,0.55395187,0,553951872
2,48,48000,10000000,100,53514023,0,0.53458049,0,534580486
2,48,48000,10000000,100,50652702,0,0.50595913,0,505959129
2,48,48000,10000000,100,47431336,0,0.47327732,0,473277318
2,48,48000,10000000,100,46332461,0,0.45891447,0,458914470
2,48,48000,100000000,100,294616799,0,2.95531528,2,955315282
2,48,48000,100000000,100,353786081,0,3.53923827,3,539238273
2,48,48000,100000000,100,368172519,0,3.68508490,3,685084898
2,48,48000,100000000,100,322567167,0,3.23234033,3,232340332
2,48,48000,100000000,100,350228229,0,3.50497011,3,504970106
2,48,48000,100000000,100,351663223,0,3.52377169,3,523771688
2,48,48000,100000000,100,362056568,0,3.62153730,3,621537304
2,48,48000,100000000,100,403247686,0,4.28772876,4,28772876
2,48,48000,100000000,100,344757479,0,3.44091202,3,440912015
2,48,48000,100000000,100,308448734,0,3.80408461,3,80408461
0,6,48000,1000000,87,2570184,0,0.55772757,0,55772757
0,6,48000,1000000,87,2955254,0,0.43191322,0,43191322
0,6,48000,1000000,87,2775323,0,0.43372297,0,43372297
0,6,48000,1000000,87,3015434,0,0.43738903,0,43738903
0,6,48000,1000000,87,2991386,0,0.44747500,0,44747500
0,6,48000,1000000,87,2990654,0,0.43360706,0,43360706
0,6,48000,1000000,87,2911125,0,0.43488900,0,43488900
0,6,48000,1000000,87,2822502,0,0.44501835,0,44501835
0,6,48000,1000000,87,2926873,0,0.42240675,0,42240675
0,6,48000,1000000,87,3016289,0,0.44988561,0,44988561
0,6,48000,10000000,87,30558760,0,0.41485594,0,414855944
0,6,48000,10000000,87,30826459,0,0.41930011,0,419300111
0,6,48000,10000000,87,31154706,0,0.42313605,0,423136046
0,6,48000,10000000,87,30649946,0,0.41510968,0,415109679
0,6,48000,10000000,87,30737165,0,0.41728572,0,417285721
0,6,48000,10000000,87,30335860,0,0.40218890,0,402188900
0,6,48000,10000000,87,30792158,0,0.41156981,0,411569808
0,6,48000,10000000,87,31856120,0,0.41846715,0,418467148
0,6,48000,10000000,87,30472578,0,0.41560229,0,415602294
0,6,48000,10000000,87,30505903,0,0.41370665,0,413706652
0,6,48000,100000000,87,310194701,0,4.12283405,4,122834049
0,6,48000,100000000,87,302851397,0,4.65926964,4,65926964
0,6,48000,100000000,87,311939814,0,4.23158658,4,231586576
0,6,48000,100000000,87,305994212,0,4.10686315,4,106863153
0,6,48000,100000000,87,306467233,0,4.14503704,4,145037041
0,6,48000,100000000,87,303462236,0,4.11686182,4,116861820
0,6,48000,100000000,87,306947639,0,4.15307143,4,153071433
0,6,48000,100000000,87,304275954,0,4.12531426,4,125314257
0,6,48000,100000000,87,309269716,0,4.11792789,4,117927887
0,6,48000,100000000,87,300425805,0,4.92488129,4,92488129
1,6,48000,1000000,87,1218869,0,0.21863025,0,21863025
1,6,48000,1000000,87,1330441,0,0.20218380,0,20218380
1,6,48000,1000000,87,1341977,0,0.21316696,0,21316696
1,6,48000,1000000,87,1412838,0,0.20208339,0,20208339
1,6,48000,1000000,87,1304807,0,0.19350526,0,19350526
1,6,48000,1000000,87,1394222,0,0.19555740,0,19555740
1,6,48000,1000000,87,1457638,0,0.20126054,0,20126054
1,6,48000,1000000,87,1398373,0,0.18111214,0,18111214
1,6,48000,1000000,87,1495785,0,0.20342984,0,20342984
1,6,48000,1000000,87,1479915,0,0.17666458,0,17666458
1,6,48000,10000000,87,14395594,0,0.18088704,0,180887038
1,6,48000,10000000,87,13606349,0,0.18418919,0,184189190
1,6,48000,10000000,87,13557033,0,0.17664178,0,176641779
1,6,48000,10000000,87,13837672,0,0.18616505,0,186165054
1,6,48000,10000000,87,13425869,0,0.18110811,0,181108113
1,6,48000,10000000,87,14436974,0,0.17989708,0,179897081
1,6,48000,10000000,87,14688317,0,0.18899716,0,188997162
1,6,48000,10000000,87,13987269,0,0.18769173,0,187691731
1,6,48000,10000000,87,14116113,0,0.18624246,0,186242460
1,6,48000,10000000,87,14203882,0,0.18445029,0,184450287
1,6,48000,100000000,87,140550238,0,1.79720260,1,797202602
1,6,48000,100000000,87,136478227,0,1.76179178,1,761791775
1,6,48000,100000000,87,140335517,0,1.82193845,1,821938453
1,6,48000,100000000,87,138118848,0,1.78542681,1,785426806
1,6,48000,100000000,87,142143374,0,1.82302927,1,823029269
1,6,48000,100000000,87,138020826,0,1.80685327,1,806853269
1,6,48000,100000000,87,141340641,0,1.81316766,1,813167659
1,6,48000,100000000,87,141818668,0,1.81536395,1,815363946
1,6,48000,100000000,87,137889113,0,1.80092697,1,800926967
1,6,48000,100000000,87,145658624,0,1.80125886,1,801258860
2,6,48000,1000000,87,1085874,0,0.19914642,0,19914642
2,6,48000,1000000,87,1114011,0,0.18062648,0,18062648
2,6,48000,1000000,87,1213925,0,0.18721308,0,18721308
2,6,48000,1000000,87,1265377,0,0.18544874,0,18544874
2,6,48000,1000000,87,1283444,0,0.16942864,0,16942864
2,6,48000,1000000,87,1327511,0,0.17003220,0,17003220
2,6,48000,1000000,87,1182980,0,0.17847748,0,17847748
2,6,48000,1000000,87,1267941,0,0.17268161,0,17268161
2,6,48000,1000000,87,1304440,0,0.17856592,0,17856592
2,6,48000,1000000,87,1224545,0,0.15432830,0,15432830
2,6,48000,10000000,87,12204315,0,0.13650291,0,136502912
2,6,48000,10000000,87,12043182,0,0.15118783,0,151187826
2,6,48000,10000000,87,12902006,0,0.15714310,0,157143098
2,6,48000,10000000,87,13008756,0,0.16041967,0,160419673
2,6,48000,10000000,87,13085721,0,0.15571709,0,155717094
2,6,48000,10000000,87,13378628,0,0.15744872,0,157448718
2,6,48000,10000000,87,12879178,0,0.15443709,0,154437086
2,6,48000,10000000,87,13037015,0,0.15713909,0,157139088
2,6,48000,10000000,87,13009671,0,0.16322207,0,163222068
2,6,48000,10000000,87,13113675,0,0.15461545,0,154615454
2,6,48000,100000000,87,132511684,0,1.49818073,1,498180732
2,6,48000,100000000,87,124945298,0,1.39684102,1,396841017
2,6,48000,100000000,87,132576565,0,1.51349982,1,513499820
2,6,48000,100000000,87,133751977,0,1.52301892,1,523018915
2,6,48000,100000000,87,134404564,0,1.53031130,1,530311300
2,6,48000,100000000,87,133881005,0,1.51576803,1,515768033
2,6,48000,100000000,87,134382956,0,1.51609741,1,516097414
2,6,48000,100000000,87,134315696,0,1.49060711,1,490607106
2,6,48000,100000000,87,135772602,0,1.53306046,1,533060461
2,6,48000,100000000,87,134244346,0,1.51876211,1,518762113
0,12,48000,1000000,87,4111501,0,0.46635212,0,46635212
0,12,48000,1000000,87,4021535,0,0.46932850,0,46932850
0,12,48000,1000000,87,3928579,0,0.45361618,0,45361618
0,12,48000,1000000,87,3281974,0,0.55664252,0,55664252
0,12,48000,1000000,87,4011220,0,0.45112820,0,45112820
0,12,48000,1000000,87,3927297,0,0.44986625,0,44986625
0,12,48000,1000000,87,3838491,0,0.45522438,0,45522438
0,12,48000,1000000,87,3390189,0,0.52455859,0,52455859
0,12,48000,1000000,87,3984487,0,0.45484116,0,45484116
0,12,48000,1000000,87,3439261,0,0.54204428,0,54204428
0,12,48000,10000000,87,38475671,0,0.42422093,0,424220925
0,12,48000,10000000,87,38586754,0,0.42863961,0,428639608
0,12,48000,10000000,87,39670247,0,0.42161755,0,421617549
0,12,48000,10000000,87,39179953,0,0.42336205,0,423362045
0,12,48000,10000000,87,39800618,0,0.41995441,0,419954411
0,12,48000,10000000,87,39270347,0,0.42440707,0,424407073
0,12,48000,10000000,87,37150601,0,0.42635331,0,426353306
0,12,48000,10000000,87,37191250,0,0.42505439,0,425054391
0,12,48000,10000000,87,37904749,0,0.43389054,0,433890539
0,12,48000,10000000,87,37529689,0,0.42866571,0,428665711
0,12,48000,100000000,87,353284801,0,4.26467283,4,264672829
0,12,48000,100000000,87,366294106,0,4.24445001,4,244450010
0,12,48000,100000000,87,367198340,0,4.25532015,4,255320149
0,12,48000,100000000,87,369552765,0,4.24961440,4,249614399
0,12,48000,100000000,87,366631996,0,4.26076896,4,260768955
0,12,48000,100000000,87,364805341,0,4.21525579,4,215255794
0,12,48000,100000000,87,366330117,0,4.24724502,4,247245018
0,12,48000,100000000,87,367272803,0,4.22961497,4,229614970
0,12,48000,100000000,87,369894683,0,4.29327570,4,293275698
0,12,48000,100000000,87,370635770,0,4.28890221,4,288902209
1,12,48000,1000000,87,2964043,0,0.38781078,0,38781078
1,12,48000,1000000,87,2485773,0,0.30259013,0,30259013
1,12,48000,1000000,87,2076350,0,0.40302380,0,40302380
1,12,48000,1000000,87,2603081,0,0.34486947,0,34486947
1,12,48000,1000000,87,1967219,0,0.48125173,0,48125173
1,12,48000,1000000,87,2494928,0,0.32971600,0,32971600
1,12,48000,1000000,87,1811336,0,0.43512178,0,43512178
1,12,48000,1000000,87,2628106,0,0.33030106,0,33030106
1,12,48000,1000000,87,2791192,0,0.31906721,0,31906721
1,12,48000,1000000,87,1932795,0,0.50194311,0,50194311
1,12,48000,10000000,87,27023308,0,0.30458138,0,304581383
1,12,48000,10000000,87,25534541,0,0.33331319,0,333313189
1,12,48000,10000000,87,26702996,0,0.30491903,0,304919027
1,12,48000,10000000,87,26270440,0,0.33173516,0,331735159
1,12,48000,10000000,87,24338927,0,0.32837128,0,328371282
1,12,48000,10000000,87,27747427,0,0.30733724,0,307337241
1,12,48000,10000000,87,28364124,0,0.31494697,0,314946972
1,12,48000,10000000,87,24627500,0,0.29216734,0,292167342
1,12,48000,10000000,87,24967465,0,0.33215165,0,332151645
1,12,48000,10000000,87,26832818,0,0.29391488,0,293914879
1,12,48000,100000000,87,256617263,0,2.85512706,2,855127063
1,12,48000,100000000,87,253245933,0,2.88171139,2,881711391
1,12,48000,100000000,87,250089936,0,2.93397292,2,933972919
1,12,48000,100000000,87,256189591,0,2.94851442,2,948514416
1,12,48000,100000000,87,256221573,0,2.96520356,2,965203557
1,12,48000,100000000,87,257579236,0,2.98321491,2,983214907
1,12,48000,100000000,87,299577175,0,3.45986487,3,459864869
1,12,48000,100000000,87,246002483,0,2.82737953,2,827379530
1,12,48000,100000000,87,250716216,0,2.91215036,2,912150356
1,12,48000,100000000,87,273925263,0,3.15095024,3,150950240
2,12,48000,1000000,87,1518673,0,0.21229462,0,21229462
2,12,48000,1000000,87,1178708,0,0.56692081,0,56692081
2,12,48000,1000000,87,1319759,0,0.32365737,0,32365737
2,12,48000,1000000,87,1013547,0,0.68215349,0,68215349
2,12,48000,1000000,87,918760,0,0.54578860,0,54578860
2,12,48000,1000000,87,1091978,0,0.29413919,0,29413919
2,12,48000,1000000,87,1445553,0,0.30686505,0,30686505
2,12,48000,1000000,87,794248,0,0.52930700,0,52930700
2,12,48000,1000000,87,1499875,0,0.26551610,0,26551610
2,12,48000,1000000,87,942930,0,0.54398440,0,54398440
2,12,48000,10000000,87,16319233,0,0.19214414,0,192144136
2,12,48000,10000000,87,20113352,0,0.19968683,0,199686828
2,12,48000,10000000,87,18066726,0,0.17449684,0,174496838
2,12,48000,10000000,87,18627882,0,0.18053267,0,180532668
2,12,48000,10000000,87,17642227,0,0.17813057,0,178130570
2,12,48000,10000000,87,16191487,0,0.15457091,0,154570907
2,12,48000,10000000,87,18643323,0,0.18318168,0,183181679
2,12,48000,10000000,87,17969559,0,0.16989078,0,169890777
2,12,48000,10000000,87,17331376,0,0.16798416,0,167984156
2,12,48000,10000000,87,18297743,0,0.18059648,0,180596483
2,12,48000,100000000,87,143441039,0,1.46862229,1,468622291
2,12,48000,100000000,87,159099751,0,1.82733193,1,827331925
2,12,48000,100000000,87,164980717,0,1.89531265,1,895312649
2,12,48000,100000000,87,160248186,0,1.83930663,1,839306632
2,12,48000,100000000,87,166095583,0,1.90946791,1,909467914
2,12,48000,100000000,87,165184758,0,1.89701520,1,897015201
2,12,48000,100000000,87,163336313,0,1.87410407,1,874104065
2,12,48000,100000000,87,160091936,0,1.83799110,1,837991095
2,12,48000,100000000,87,137862379,0,1.58322126,1,583221261
2,12,48000,100000000,87,136130755,0,1.56364866,1,563648657
0,24,48000,1000000,87,3344168,0,0.32996938,0,32996938
0,24,48000,1000000,87,2289545,0,0.42851920,0,42851920
0,24,48000,1000000,87,2248712,0,0.46312449,0,46312449
0,24,48000,1000000,87,2395563,0,0.40019892,0,40019892
0,24,48000,1000000,87,2523737,0,0.37433908,0,37433908
0,24,48000,1000000,87,2438836,0,0.40508694,0,40508694
0,24,48000,1000000,87,2800469,0,0.36647096,0,36647096
0,24,48000,1000000,87,2733879,0,0.41070558,0,41070558
0,24,48000,1000000,87,2625787,0,0.39696241,0,39696241
0,24,48000,1000000,87,5866196,0,0.69173810,0,69173810
0,24,48000,10000000,87,40331928,0,0.35566107,0,355661073
0,24,48000,10000000,87,45616521,0,0.53731367,0,537313669
0,24,48000,10000000,87,27678213,0,0.31792589,0,317925893
0,24,48000,10000000,87,32155863,0,0.36907818,0,369078178
0,24,48000,10000000,87,29882736,0,0.34138042,0,341380420
0,24,48000,10000000,87,27898427,0,0.32023645,0,320236451
0,24,48000,10000000,87,29670823,0,0.33926660,0,339266604
0,24,48000,10000000,87,28977099,0,0.33277067,0,332770672
0,24,48000,10000000,87,29232225,0,0.33661549,0,336615491
0,24,48000,10000000,87,27641287,0,0.31322028,0,313220278
0,24,48000,100000000,87,263282651,0,3.21351301,3,213513014
0,24,48000,100000000,87,282164621,0,3.24058567,3,240585671
0,24,48000,100000000,87,272940158,0,3.14865801,3,148658007
0,24,48000,100000000,87,272939975,0,3.14158871,3,141588713
0,24,48000,100000000,87,272332372,0,3.14069712,3,140697115
0,24,48000,100000000,87,273533602,0,3.14252207,3,142522066
0,24,48000,100000000,87,271599341,0,3.14267172,3,142671722
0,24,48000,100000000,87,273173617,0,3.14942871,3,149428714
0,24,48000,100000000,87,270184122,0,3.12811027,3,128110265
0,24,48000,100000000,87,272088842,0,3.14535573,3,145355729
1,24,48000,1000000,87,4061880,0,0.64751722,0,64751722
1,24,48000,1000000,87,6555831,0,0.84123748,0,84123748
1,24,48000,1000000,87,7680705,0,0.76881573,0,76881573
1,24,48000,1000000,87,5793686,0,0.55329846,0,55329846
1,24,48000,1000000,87,5448472,0,0.53807155,0,53807155
1,24,48000,1000000,87,5491502,0,0.56950202,0,56950202
1,24,48000,1000000,87,5732408,0,0.59053249,0,59053249
1,24,48000,1000000,87,4999743,0,0.48543060,0,48543060
1,24,48000,1000000,87,6883649,0,0.68501884,0,68501884
1,24,48000,1000000,87,5702805,0,0.55501773,0,55501773
1,24,48000,10000000,87,59759063,0,0.56602482,0,566024822
1,24,48000,10000000,87,55606242,0,0.60662514,0,606625135
1,24,48000,10000000,87,45879216,0,0.52676340,0,526763404
1,24,48000,10000000,87,47509888,0,0.54577679,0,545776791
1,24,48000,10000000,87,68721260,0,0.79294618,0,792946180
1,24,48000,10000000,87,54514326,0,0.62607700,0,626077002
1,24,48000,10000000,87,46871157,0,0.53761015,0,537610154
1,24,48000,10000000,87,52928331,0,0.60375146,0,603751456
1,24,48000,10000000,87,46855410,0,0.53714168,0,537141684
1,24,48000,10000000,87,46499698,0,0.53447246,0,534472464
1,24,48000,100000000,87,412950969,0,4.95391735,4,953917353
1,24,48000,100000000,87,419249537,0,4.83195457,4,831954574
1,24,48000,100000000,87,439708286,0,5.66629167,5,66629167
1,24,48000,100000000,87,468080955,0,5.39075520,5,390755202
1,24,48000,100000000,87,484255901,0,5.56692025,5,566920253
1,24,48000,100000000,87,425157115,0,4.89898431,4,898984310
1,24,48000,100000000,87,478380184,0,5.49049144,5,490491436
1,24,48000,100000000,87,419907861,0,4.82947049,4,829470485
1,24,48000,100000000,87,453952512,0,5.23346309,5,233463085
1,24,48000,100000000,87,499424502,0,5.75918920,5,759189201
2,24,48000,1000000,87,1430355,0,0.27277779,0,27277779
2,24,48000,1000000,87,1196164,0,0.43080761,0,43080761
2,24,48000,1000000,87,1172422,0,0.42262676,0,42262676
2,24,48000,1000000,87,1122128,0,0.43283987,0,43283987
2,24,48000,1000000,87,1298215,0,0.38909553,0,38909553
2,24,48000,1000000,87,955686,0,0.32375817,0,32375817
2,24,48000,1000000,87,1122861,0,0.40551196,0,40551196
2,24,48000,1000000,87,1080198,0,0.40722235,0,40722235
2,24,48000,1000000,87,1819758,0,0.49325364,0,49325364
2,24,48000,1000000,87,1324398,0,0.29881084,0,29881084
