model, npl, buffer_size, problem_size, power_limit, energy_used_RAPL, energy_used_yoko,working_time, working_time1, working_time2
0,12,48000,2000,100,22050725,0,0.217415983,0,217415983
0,12,48000,2000,100,22452336,0,0.222456102,0,222456102
0,12,48000,3000,100,123060171,0,1.229284315,1,229284315
0,12,48000,3000,100,123881153,0,1.237168516,1,237168516
0,12,48000,3000,100,123568287,0,1.233075695,1,233075695
0,12,48000,3000,100,122590995,0,1.223492388,1,223492388
0,12,48000,3000,100,123754016,0,1.235334272,1,235334272
0,12,48000,3000,100,124120288,0,1.239071458,1,239071458
0,12,48000,3000,100,123153189,0,1.229171838,1,229171838
0,12,48000,3000,100,124301928,0,1.240818196,1,240818196
0,12,48000,3000,100,124171558,0,1.240064924,1,240064924
0,12,48000,3000,100,123392506,0,1.232269110,1,232269110
0,12,48000,4000,100,525082701,0,5.249376591,5,249376591
0,12,48000,4000,100,525284177,0,5.252297029,5,252297029
0,12,48000,4000,100,525525876,0,5.253260610,5,253260610
0,12,48000,4000,100,524891113,0,5.247756511,5,247756511
0,12,48000,4000,100,527041498,0,5.268962311,5,268962311
0,12,48000,4000,100,527343682,0,5.271803316,5,271803316
0,12,48000,4000,100,525229613,0,5.250549104,5,250549104
0,12,48000,4000,100,525766599,0,5.256078933,5,256078933
0,12,48000,4000,100,527013055,0,5.269287325,5,269287325
0,12,48000,4000,100,525904110,0,5.256820777,5,256820777
1,12,48000,2000,100,23255800,0,0.228559464,0,228559464
1,12,48000,2000,100,22887820,0,0.226522556,0,226522556
1,12,48000,2000,100,23379640,0,0.231554787,0,231554787
1,12,48000,2000,100,23867310,0,0.236622849,0,236622849
1,12,48000,2000,100,23798889,0,0.236197511,0,236197511
1,12,48000,2000,100,23432496,0,0.231556685,0,231556685
1,12,48000,2000,100,22948672,0,0.227826400,0,227826400
1,12,48000,2000,100,23837464,0,0.235035519,0,235035519
1,12,48000,2000,100,24506407,0,0.243053954,0,243053954
1,12,48000,2000,100,23104678,0,0.228221038,0,228221038
1,12,48000,3000,100,115241954,0,1.151557622,1,151557622
1,12,48000,3000,100,114441907,0,1.142406511,1,142406511
1,12,48000,3000,100,115144603,0,1.149853898,1,149853898
1,12,48000,3000,100,111769306,0,1.115193961,1,115193961
1,12,48000,3000,100,115717843,0,1.155188952,1,155188952
1,12,48000,3000,100,114190442,0,1.140782893,1,140782893
1,12,48000,3000,100,115097178,0,1.148575026,1,148575026
1,12,48000,3000,100,116451301,0,1.161731343,1,161731343
1,12,48000,3000,100,116961309,0,1.167619445,1,167619445
1,12,48000,3000,100,115585031,0,1.153459149,1,153459149
1,12,48000,4000,100,400176588,0,4.124041600,4,1240416
1,12,48000,4000,100,399375137,0,3.992215599,3,992215599
1,12,48000,4000,100,402053537,0,4.192368530,4,19236853
1,12,48000,4000,100,405275147,0,4.518713940,4,51871394
1,12,48000,4000,100,397735432,0,3.977575496,3,977575496
1,12,48000,4000,100,404939881,0,4.487764540,4,48776454
1,12,48000,4000,100,402343330,0,4.226608480,4,22660848
1,12,48000,4000,100,400676160,0,4.453093000,4,4530930
1,12,48000,4000,100,397266134,0,3.973733498,3,973733498
1,12,48000,4000,100,402613655,0,4.254024350,4,25402435
2,12,48000,2000,100,21769598,0,0.212910299,0,212910299
2,12,48000,2000,100,21990789,0,0.217980090,0,217980090
2,12,48000,2000,100,22102848,0,0.219473228,0,219473228
2,12,48000,2000,100,21955389,0,0.218234786,0,218234786
2,12,48000,2000,100,23442201,0,0.231781415,0,231781415
2,12,48000,2000,100,22762087,0,0.225458229,0,225458229
2,12,48000,2000,100,21584173,0,0.213525515,0,213525515
2,12,48000,2000,100,21771063,0,0.215644843,0,215644843
2,12,48000,2000,100,22088384,0,0.218855528,0,218855528
2,12,48000,2000,100,22419315,0,0.221727714,0,221727714
2,12,48000,3000,100,108495389,0,1.834205120,1,83420512
2,12,48000,3000,100,108385038,0,1.808743610,1,80874361
2,12,48000,3000,100,106906160,0,1.670778340,1,67077834
2,12,48000,3000,100,105836827,0,1.564626110,1,56462611
2,12,48000,3000,100,106779146,0,1.656416160,1,65641616
2,12,48000,3000,100,107081451,0,1.687404020,1,68740402
2,12,48000,3000,100,106765474,0,1.646441180,1,64644118
2,12,48000,3000,100,104415077,0,1.416448480,1,41644848
2,12,48000,3000,100,107219208,0,1.700528190,1,70052819
2,12,48000,3000,100,107121186,0,1.686158190,1,68615819
2,12,48000,4000,100,370968899,0,3.709407606,3,709407606
2,12,48000,4000,100,369174226,0,3.691365098,3,691365098
2,12,48000,4000,100,370159514,0,3.699839483,3,699839483
2,12,48000,4000,100,368362827,0,3.681528677,3,681528677
2,12,48000,4000,100,379850773,0,3.796447558,3,796447558
2,12,48000,4000,100,383858087,0,3.837992616,3,837992616
2,12,48000,4000,100,383449580,0,3.833781935,3,833781935
2,12,48000,4000,100,384525443,0,3.843687339,3,843687339
2,12,48000,4000,100,383732782,0,3.837685778,3,837685778
2,12,48000,4000,100,384328972,0,3.840333159,3,840333159
0,24,48000,2000,100,19749949,0,0.192253993,0,192253993
0,24,48000,2000,100,19437755,0,0.192259855,0,192259855
0,24,48000,2000,100,19069592,0,0.187664067,0,187664067
0,24,48000,2000,100,20815499,0,0.206410850,0,206410850
0,24,48000,2000,100,19436779,0,0.189909578,0,189909578
0,24,48000,2000,100,19423839,0,0.192007839,0,192007839
0,24,48000,2000,100,19556468,0,0.193039702,0,193039702
0,24,48000,2000,100,19460827,0,0.192524372,0,192524372
0,24,48000,2000,100,19550853,0,0.192316088,0,192316088
0,24,48000,2000,100,19504284,0,0.192513676,0,192513676
0,24,48000,3000,100,113302994,0,1.131652939,1,131652939
0,24,48000,3000,100,112482317,0,1.123149513,1,123149513
0,24,48000,3000,100,112787309,0,1.126514177,1,126514177
0,24,48000,3000,100,112622819,0,1.124090529,1,124090529
0,24,48000,3000,100,112517351,0,1.122268924,1,122268924
0,24,48000,3000,100,112795732,0,1.125141846,1,125141846
0,24,48000,3000,100,112921342,0,1.127600288,1,127600288
0,24,48000,3000,100,112913163,0,1.126927165,1,126927165
0,24,48000,3000,100,112784989,0,1.125586292,1,125586292
0,24,48000,3000,100,112818193,0,1.125541370,1,125541370
0,24,48000,4000,100,508265666,0,5.819988810,5,81998881
0,24,48000,4000,100,507558698,0,5.737426450,5,73742645
0,24,48000,4000,100,506731674,0,5.659572970,5,65957297
0,24,48000,4000,100,506977278,0,5.682035010,5,68203501
0,24,48000,4000,100,506056200,0,5.586839870,5,58683987
0,24,48000,4000,100,506720627,0,5.662558190,5,66255819
0,24,48000,4000,100,506398667,0,5.627513670,5,62751367
0,24,48000,4000,100,507441328,0,5.734261420,5,73426142
0,24,48000,4000,100,506550828,0,5.645248200,5,64524820
0,24,48000,4000,100,507713299,0,5.758586880,5,75858688
1,24,48000,2000,100,26929924,0,0.264783673,0,264783673
1,24,48000,2000,100,21938665,0,0.217442559,0,217442559
1,24,48000,2000,100,21844487,0,0.214733392,0,214733392
1,24,48000,2000,100,21443671,0,0.212898876,0,212898876
1,24,48000,2000,100,22336308,0,0.220214263,0,220214263
1,24,48000,2000,100,26386590,0,0.263259089,0,263259089
1,24,48000,2000,100,21206366,0,0.208495811,0,208495811
1,24,48000,2000,100,21344062,0,0.210976607,0,210976607
1,24,48000,2000,100,21173896,0,0.209454767,0,209454767
1,24,48000,2000,100,22386783,0,0.221408927,0,221408927
1,24,48000,3000,100,107435271,0,1.775452070,1,77545207
1,24,48000,3000,100,102123579,0,1.218370040,1,21837004
1,24,48000,3000,100,106900544,0,1.697376840,1,69737684
1,24,48000,3000,100,102311750,0,1.234993450,1,23499345
1,24,48000,3000,100,81393163,0,0.814182556,0,814182556
1,24,48000,3000,100,106733553,0,1.703913650,1,70391365
1,24,48000,3000,100,104315895,0,1.412958600,1,41295860
1,24,48000,3000,100,82135532,0,0.818118452,0,818118452
1,24,48000,3000,100,103117961,0,1.314138760,1,31413876
1,24,48000,3000,100,80037514,0,0.797668088,0,797668088
1,24,48000,4000,100,308596500,0,3.879808480,3,87980848
1,24,48000,4000,100,306880806,0,3.670380830,3,67038083
1,24,48000,4000,100,306824349,0,3.691110660,3,69111066
1,24,48000,4000,100,308380742,0,3.851526240,3,85152624
1,24,48000,4000,100,296648105,0,2.966124354,2,966124354
1,24,48000,4000,100,306356150,0,3.648046950,3,64804695
1,24,48000,4000,100,307721014,0,3.782026040,3,78202604
1,24,48000,4000,100,312725029,0,3.129561714,3,129561714
1,24,48000,4000,100,310882444,0,3.109573797,3,109573797
1,24,48000,4000,100,311693477,0,3.119882327,3,119882327
2,24,48000,2000,100,19747569,0,0.190625921,0,190625921
2,24,48000,2000,100,19889720,0,0.196740999,0,196740999
2,24,48000,2000,100,19674755,0,0.194078882,0,194078882
2,24,48000,2000,100,19771129,0,0.194691137,0,194691137
2,24,48000,2000,100,19787302,0,0.196123680,0,196123680
2,24,48000,2000,100,19754405,0,0.194828740,0,194828740
2,24,48000,2000,100,21526983,0,0.212980390,0,212980390
2,24,48000,2000,100,19881785,0,0.196596887,0,196596887
2,24,48000,2000,100,19616954,0,0.193766911,0,193766911
2,24,48000,2000,100,19768199,0,0.194951781,0,194951781
2,24,48000,3000,100,68538521,0,0.683793393,0,683793393
2,24,48000,3000,100,68580208,0,0.683324200,0,683324200
2,24,48000,3000,100,68938666,0,0.687062316,0,687062316
2,24,48000,3000,100,68184213,0,0.680179961,0,680179961
2,24,48000,3000,100,68959052,0,0.687526741,0,687526741
2,24,48000,3000,100,68245064,0,0.679982952,0,679982952
2,24,48000,3000,100,69769780,0,0.695223801,0,695223801
2,24,48000,3000,100,68965216,0,0.686832121,0,686832121
2,24,48000,3000,100,68709846,0,0.685753519,0,685753519
2,24,48000,3000,100,69999943,0,0.697707174,0,697707174
2,24,48000,4000,100,202417878,0,2.231203720,2,23120372
2,24,48000,4000,100,202290193,0,2.211109710,2,21110971
2,24,48000,4000,100,200027869,0,2.429227000,2,429227
2,24,48000,4000,100,202663971,0,2.246170480,2,24617048
2,24,48000,4000,100,201190952,0,2.101321230,2,10132123
2,24,48000,4000,100,200350500,0,2.251975400,2,2519754
2,24,48000,4000,100,201176609,0,2.105606120,2,10560612
2,24,48000,4000,100,200456274,0,2.398803200,2,3988032
2,24,48000,4000,100,199851966,0,1.996868830,1,996868830
2,24,48000,4000,100,201562289,0,2.136530960,2,13653096
0,48,48000,2000,100,19836680,0,0.194633135,0,194633135
0,48,48000,2000,100,19676097,0,0.194400204,0,194400204
0,48,48000,2000,100,19478466,0,0.192516802,0,192516802
0,48,48000,2000,100,19279492,0,0.191182156,0,191182156
0,48,48000,2000,100,19713145,0,0.194535473,0,194535473
0,48,48000,2000,100,19692149,0,0.195273845,0,195273845
0,48,48000,2000,100,19819163,0,0.196117623,0,196117623
0,48,48000,2000,100,19004102,0,0.188729003,0,188729003
0,48,48000,2000,100,19360119,0,0.192062658,0,192062658
0,48,48000,2000,100,19463634,0,0.192966499,0,192966499
0,48,48000,3000,100,113932814,0,1.137902413,1,137902413
0,48,48000,3000,100,114346693,0,1.142739514,1,142739514
0,48,48000,3000,100,113905348,0,1.137279125,1,137279125
0,48,48000,3000,100,112908890,0,1.127425243,1,127425243
0,48,48000,3000,100,113494277,0,1.133627072,1,133627072
0,48,48000,3000,100,113782240,0,1.136730372,1,136730372
0,48,48000,3000,100,113957960,0,1.138326652,1,138326652
0,48,48000,3000,100,113210952,0,1.130993576,1,130993576
0,48,48000,3000,100,113247574,0,1.130185745,1,130185745
0,48,48000,3000,100,113931532,0,1.138170983,1,138170983
0,48,48000,4000,100,509468727,0,5.940764990,5,94076499
0,48,48000,4000,100,509374123,0,5.927751160,5,92775116
0,48,48000,4000,100,509152566,0,5.912882990,5,91288299
0,48,48000,4000,100,508749735,0,5.868845700,5,86884570
0,48,48000,4000,100,509427590,0,5.924329600,5,92432960
0,48,48000,4000,100,509887611,0,5.984269050,5,98426905
0,48,48000,4000,100,509833594,0,5.975083300,5,97508330
0,48,48000,4000,100,508752116,0,5.865229520,5,86522952
0,48,48000,4000,100,508673930,0,5.861311780,5,86131178
0,48,48000,4000,100,509418740,0,5.934425570,5,93442557
1,48,48000,2000,100,21391180,0,0.213802136,0,213802136
1,48,48000,2000,100,20381601,0,0.206559377,0,206559377
1,48,48000,2000,100,21691595,0,0.217658299,0,217658299
1,48,48000,2000,100,20868294,0,0.211668852,0,211668852
1,48,48000,2000,100,20304330,0,0.206582081,0,206582081
1,48,48000,2000,100,20835335,0,0.210799617,0,210799617
1,48,48000,2000,100,20463937,0,0.208677150,0,208677150
1,48,48000,2000,100,20372140,0,0.207926696,0,207926696
1,48,48000,2000,100,22297611,0,0.226204576,0,226204576
1,48,48000,2000,100,20416635,0,0.205627239,0,205627239
1,48,48000,3000,100,77145555,0,0.784554660,0,784554660
1,48,48000,3000,100,77816939,0,0.792440059,0,792440059
1,48,48000,3000,100,77679489,0,0.790028382,0,790028382
1,48,48000,3000,100,78298323,0,0.794624592,0,794624592
1,48,48000,3000,100,77688766,0,0.787044976,0,787044976
1,48,48000,3000,100,77961775,0,0.790882094,0,790882094
1,48,48000,3000,100,77798934,0,0.784932219,0,784932219
1,48,48000,3000,100,76350330,0,0.776426844,0,776426844
1,48,48000,3000,100,76773913,0,0.780281112,0,780281112
1,48,48000,3000,100,78558332,0,0.795713188,0,795713188
1,48,48000,4000,100,252750330,0,2.548768984,2,548768984
1,48,48000,4000,100,249377230,0,2.512599435,2,512599435
1,48,48000,4000,100,250818877,0,2.525433637,2,525433637
1,48,48000,4000,100,248870212,0,2.507740775,2,507740775
1,48,48000,4000,100,250059663,0,2.516058567,2,516058567
1,48,48000,4000,100,249060580,0,2.505607376,2,505607376
1,48,48000,4000,100,247450478,0,2.489740761,2,489740761
1,48,48000,4000,100,250808134,0,2.527992915,2,527992915
1,48,48000,4000,100,251819302,0,2.537890610,2,537890610
1,48,48000,4000,100,247042275,0,2.488208849,2,488208849
2,48,48000,2000,100,24277831,0,0.239016814,0,239016814
2,48,48000,2000,100,25620296,0,0.252498075,0,252498075
2,48,48000,2000,100,27886159,0,0.277163381,0,277163381
2,48,48000,2000,100,26448663,0,0.262411512,0,262411512
2,48,48000,2000,100,24975400,0,0.247346103,0,247346103
2,48,48000,2000,100,25450191,0,0.252698933,0,252698933
2,48,48000,2000,100,26811699,0,0.266010479,0,266010479
2,48,48000,2000,100,24200499,0,0.239684740,0,239684740
2,48,48000,2000,100,24530516,0,0.244105906,0,244105906
2,48,48000,2000,100,25589046,0,0.253897783,0,253897783
2,48,48000,3000,100,91162548,0,0.907576971,0,907576971
2,48,48000,3000,100,86182275,0,0.856738489,0,856738489
2,48,48000,3000,100,93232488,0,0.926609360,0,926609360
2,48,48000,3000,100,85091640,0,0.843050254,0,843050254
2,48,48000,3000,100,89070328,0,0.886629260,0,886629260
2,48,48000,3000,100,84383085,0,0.838773799,0,838773799
2,48,48000,3000,100,84465421,0,0.842051851,0,842051851
2,48,48000,3000,100,90690686,0,0.902536932,0,902536932
2,48,48000,3000,100,85295009,0,0.847709200,0,847709200
2,48,48000,3000,100,87343282,0,0.869928470,0,869928470
2,48,48000,4000,100,254461201,0,2.542776372,2,542776372
2,48,48000,4000,100,271664771,0,2.705073965,2,705073965
2,48,48000,4000,100,252486841,0,2.518775104,2,518775104
2,48,48000,4000,100,261019351,0,2.604132447,2,604132447
2,48,48000,4000,100,258975289,0,2.583575125,2,583575125
2,48,48000,4000,100,265105034,0,2.641103736,2,641103736
2,48,48000,4000,100,251000272,0,2.508434737,2,508434737
2,48,48000,4000,100,271372963,0,2.692786148,2,692786148
2,48,48000,4000,100,262591857,0,2.618979548,2,618979548
2,48,48000,4000,100,252598963,0,2.517696199,2,517696199
0,6,48000,2000,87,31298016,0,0.286527383,0,286527383
0,6,48000,2000,87,32308450,0,0.279278068,0,279278068
0,6,48000,2000,87,32479226,0,0.290383835,0,290383835
0,6,48000,2000,87,32018839,0,0.279958308,0,279958308
0,6,48000,2000,87,32363381,0,0.279211493,0,279211493
0,6,48000,2000,87,32283120,0,0.275286131,0,275286131
0,6,48000,2000,87,32539162,0,0.278641172,0,278641172
0,6,48000,2000,87,32272684,0,0.279549692,0,279549692
0,6,48000,2000,87,30701582,0,0.292684921,0,292684921
0,6,48000,2000,87,26240777,0,0.299653837,0,299653837
0,6,48000,3000,87,154464082,0,1.775721130,1,775721130
0,6,48000,3000,87,151983375,0,1.745193971,1,745193971
0,6,48000,3000,87,154218660,0,1.771026866,1,771026866
0,6,48000,3000,87,152736242,0,1.753800368,1,753800368
0,6,48000,3000,87,155874174,0,1.790275041,1,790275041
0,6,48000,3000,87,154042819,0,1.767996804,1,767996804
0,6,48000,3000,87,152136086,0,1.747717271,1,747717271
0,6,48000,3000,87,153261022,0,1.759959904,1,759959904
0,6,48000,3000,87,154877289,0,1.779214802,1,779214802
0,6,48000,3000,87,155312041,0,1.783770776,1,783770776
0,6,48000,4000,87,505311695,0,5.808039168,5,808039168
0,6,48000,4000,87,507466169,0,5.832981638,5,832981638
0,6,48000,4000,87,505218067,0,5.806840506,5,806840506
0,6,48000,4000,87,506471848,0,5.821048499,5,821048499
0,6,48000,4000,87,504800832,0,5.801946754,5,801946754
0,6,48000,4000,87,505058521,0,5.805652280,5,805652280
0,6,48000,4000,87,504786244,0,5.802736385,5,802736385
0,6,48000,4000,87,506269456,0,5.820112137,5,820112137
0,6,48000,4000,87,505710864,0,5.814261616,5,814261616
0,6,48000,4000,87,507861249,0,5.836546332,5,836546332
1,6,48000,2000,87,27589468,0,0.314220063,0,314220063
1,6,48000,2000,87,27789480,0,0.317625233,0,317625233
1,6,48000,2000,87,27208976,0,0.310105067,0,310105067
1,6,48000,2000,87,27366629,0,0.312644090,0,312644090
1,6,48000,2000,87,27484610,0,0.314174286,0,314174286
1,6,48000,2000,87,27901052,0,0.318907375,0,318907375
1,6,48000,2000,87,27196158,0,0.310031097,0,310031097
1,6,48000,2000,87,27579153,0,0.316096948,0,316096948
1,6,48000,2000,87,27836782,0,0.318240414,0,318240414
1,6,48000,2000,87,27268973,0,0.310773649,0,310773649
1,6,48000,3000,87,160921280,0,1.848579680,1,848579680
1,6,48000,3000,87,159765338,0,1.834220569,1,834220569
1,6,48000,3000,87,159910967,0,1.836556240,1,836556240
1,6,48000,3000,87,160038470,0,1.838097885,1,838097885
1,6,48000,3000,87,160564713,0,1.843176161,1,843176161
1,6,48000,3000,87,159952533,0,1.837078241,1,837078241
1,6,48000,3000,87,160160906,0,1.839187577,1,839187577
1,6,48000,3000,87,160738663,0,1.845914000,1,845914000
1,6,48000,3000,87,159625018,0,1.832779777,1,832779777
1,6,48000,3000,87,158995199,0,1.826627123,1,826627123
1,6,48000,4000,87,510266150,0,5.865302072,5,865302072
1,6,48000,4000,87,512359955,0,5.887233949,5,887233949
1,6,48000,4000,87,510934178,0,5.871441013,5,871441013
1,6,48000,4000,87,511831636,0,5.881650370,5,881650370
1,6,48000,4000,87,511039647,0,5.874486868,5,874486868
1,6,48000,4000,87,514005886,0,5.907707522,5,907707522
1,6,48000,4000,87,511370578,0,5.877318610,5,877318610
1,6,48000,4000,87,512130525,0,5.885758065,5,885758065
1,6,48000,4000,87,511565951,0,5.879532852,5,879532852
1,6,48000,4000,87,513220793,0,5.898421735,5,898421735
2,6,48000,2000,87,27980886,0,0.317786904,0,317786904
2,6,48000,2000,87,27248648,0,0.310556209,0,310556209
2,6,48000,2000,87,28134022,0,0.321870490,0,321870490
2,6,48000,2000,87,27158072,0,0.309945717,0,309945717
2,6,48000,2000,87,28306874,0,0.323622571,0,323622571
2,6,48000,2000,87,27503165,0,0.313947276,0,313947276
2,6,48000,2000,87,27249503,0,0.312463318,0,312463318
2,6,48000,2000,87,27449698,0,0.313642931,0,313642931
2,6,48000,2000,87,27367667,0,0.312372496,0,312372496
2,6,48000,2000,87,27674368,0,0.316341054,0,316341054
2,6,48000,3000,87,164734014,0,1.893098646,1,893098646
2,6,48000,3000,87,165363651,0,1.898457997,1,898457997
2,6,48000,3000,87,164431891,0,1.888480070,1,888480070
2,6,48000,3000,87,167237914,0,1.920953763,1,920953763
2,6,48000,3000,87,164509222,0,1.889088995,1,889088995
2,6,48000,3000,87,166436768,0,1.911615866,1,911615866
2,6,48000,3000,87,165242008,0,1.898575281,1,898575281
2,6,48000,3000,87,166618409,0,1.913553181,1,913553181
2,6,48000,3000,87,165227421,0,1.896600613,1,896600613
2,6,48000,3000,87,167280090,0,1.920589803,1,920589803
2,6,48000,4000,87,506143480,0,5.817899468,5,817899468
2,6,48000,4000,87,505301014,0,5.807999044,5,807999044
2,6,48000,4000,87,511068516,0,5.874711843,5,874711843
2,6,48000,4000,87,504197195,0,5.795664321,5,795664321
2,6,48000,4000,87,506807174,0,5.824587225,5,824587225
2,6,48000,4000,87,508016522,0,5.837912905,5,837912905
2,6,48000,4000,87,503052484,0,5.781352083,5,781352083
2,6,48000,4000,87,507410993,0,5.832175444,5,832175444
2,6,48000,4000,87,503176507,0,5.783840046,5,783840046
2,6,48000,4000,87,505552234,0,5.810700182,5,810700182
0,12,48000,2000,87,20345712,0,0.228295886,0,228295886
0,12,48000,2000,87,20511605,0,0.233672655,0,233672655
0,12,48000,2000,87,20036143,0,0.228242760,0,228242760
0,12,48000,2000,87,20483163,0,0.233253810,0,233253810
0,12,48000,2000,87,19992014,0,0.227667218,0,227667218
0,12,48000,2000,87,19922130,0,0.226873375,0,226873375
0,12,48000,2000,87,19944285,0,0.226938669,0,226938669
0,12,48000,2000,87,20454782,0,0.232650855,0,232650855
0,12,48000,2000,87,20410287,0,0.232199522,0,232199522
0,12,48000,2000,87,20411203,0,0.232105352,0,232105352
0,12,48000,3000,87,108930324,0,1.250588318,1,250588318
0,12,48000,3000,87,108946376,0,1.249742407,1,249742407
0,12,48000,3000,87,108170377,0,1.241488808,1,241488808
0,12,48000,3000,87,109495569,0,1.256360665,1,256360665
0,12,48000,3000,87,110070275,0,1.262958315,1,262958315
0,12,48000,3000,87,107987578,0,1.238618620,1,238618620
0,12,48000,3000,87,108307095,0,1.242879427,1,242879427
0,12,48000,3000,87,108332853,0,1.243123581,1,243123581
0,12,48000,3000,87,108341397,0,1.242985801,1,242985801
0,12,48000,3000,87,109124415,0,1.252117832,1,252117832
0,12,48000,4000,87,459571211,0,5.281962061,5,281962061
0,12,48000,4000,87,458949386,0,5.274627450,5,274627450
0,12,48000,4000,87,459689802,0,5.282196401,5,282196401
0,12,48000,4000,87,458820236,0,5.272016583,5,272016583
0,12,48000,4000,87,459104659,0,5.275177456,5,275177456
0,12,48000,4000,87,459697676,0,5.282289682,5,282289682
0,12,48000,4000,87,457956103,0,5.262276018,5,262276018
0,12,48000,4000,87,458401415,0,5.267872819,5,267872819
0,12,48000,4000,87,458236376,0,5.264758131,5,264758131
0,12,48000,4000,87,459361251,0,5.277807189,5,277807189
1,12,48000,2000,87,20876534,0,0.235265731,0,235265731
1,12,48000,2000,87,20268503,0,0.230354678,0,230354678
1,12,48000,2000,87,21093330,0,0.239885840,0,239885840
1,12,48000,2000,87,20687142,0,0.235024708,0,235024708
1,12,48000,2000,87,20898567,0,0.237338726,0,237338726
1,12,48000,2000,87,21117866,0,0.241082362,0,241082362
1,12,48000,2000,87,21318549,0,0.235511948,0,235511948
1,12,48000,2000,87,21029731,0,0.239435186,0,239435186
1,12,48000,2000,87,21095283,0,0.239338362,0,239338362
1,12,48000,2000,87,21522406,0,0.245870441,0,245870441
1,12,48000,3000,87,99885182,0,1.145829050,1,145829050
1,12,48000,3000,87,99327321,0,1.140331242,1,140331242
1,12,48000,3000,87,99812062,0,1.145283167,1,145283167
1,12,48000,3000,87,100751207,0,1.155857243,1,155857243
1,12,48000,3000,87,103063762,0,1.181619573,1,181619573
1,12,48000,3000,87,98630973,0,1.132233801,1,132233801
1,12,48000,3000,87,99524098,0,1.141718594,1,141718594
1,12,48000,3000,87,102512738,0,1.175950230,1,175950230
1,12,48000,3000,87,99452687,0,1.140604992,1,140604992
1,12,48000,3000,87,98508598,0,1.129829332,1,129829332
1,12,48000,4000,87,354618538,0,4.770488280,4,77048828
1,12,48000,4000,87,357336304,0,4.106398946,4,106398946
1,12,48000,4000,87,362638842,0,4.167384604,4,167384604
1,12,48000,4000,87,357003481,0,4.102982285,4,102982285
1,12,48000,4000,87,366170754,0,4.209364884,4,209364884
1,12,48000,4000,87,356322086,0,4.932340430,4,93234043
1,12,48000,4000,87,359285274,0,4.131191519,4,131191519
1,12,48000,4000,87,361827504,0,4.158454162,4,158454162
1,12,48000,4000,87,355799687,0,4.906795960,4,90679596
1,12,48000,4000,87,352432265,0,4.497318830,4,49731883
2,12,48000,2000,87,20353586,0,0.228678348,0,228678348
2,12,48000,2000,87,20216013,0,0.229977044,0,229977044
2,12,48000,2000,87,20469552,0,0.232385185,0,232385185
2,12,48000,2000,87,20369821,0,0.231151778,0,231151778
2,12,48000,2000,87,20073252,0,0.228422666,0,228422666
2,12,48000,2000,87,20309213,0,0.230386248,0,230386248
2,12,48000,2000,87,20902962,0,0.228538005,0,228538005
2,12,48000,2000,87,19453502,0,0.221586131,0,221586131
2,12,48000,2000,87,20205027,0,0.229220774,0,229220774
2,12,48000,2000,87,20458444,0,0.232760899,0,232760899
2,12,48000,3000,87,91129040,0,1.455036570,1,45503657
2,12,48000,3000,87,93935672,0,1.777878280,1,77787828
2,12,48000,3000,87,92690498,0,1.631314720,1,63131472
2,12,48000,3000,87,95030884,0,1.900639750,1,90063975
2,12,48000,3000,87,96163756,0,1.928082240,1,92808224
2,12,48000,3000,87,91935799,0,1.551675730,1,55167573
2,12,48000,3000,87,91548289,0,1.503098800,1,50309880
2,12,48000,3000,87,92152962,0,1.577251060,1,57725106
2,12,48000,3000,87,92964544,0,1.651324060,1,65132406
2,12,48000,3000,87,96048949,0,1.875226000,1,87522600
2,12,48000,4000,87,316582929,0,3.638490566,3,638490566
2,12,48000,4000,87,323637233,0,3.719377506,3,719377506
2,12,48000,4000,87,327552323,0,3.763172294,3,763172294
2,12,48000,4000,87,324115259,0,3.724060366,3,724060366
2,12,48000,4000,87,323498745,0,3.715817111,3,715817111
2,12,48000,4000,87,326387531,0,3.749803007,3,749803007
2,12,48000,4000,87,329226879,0,3.783385220,3,783385220
2,12,48000,4000,87,324123255,0,3.724795860,3,724795860
2,12,48000,4000,87,334244140,0,3.839319331,3,839319331
2,12,48000,4000,87,331244453,0,3.806941121,3,806941121
0,24,48000,2000,87,40920245,0,0.470478338,0,470478338
0,24,48000,2000,87,18167190,0,0.202570866,0,202570866
0,24,48000,2000,87,18072463,0,0.205340164,0,205340164
0,24,48000,2000,87,17776321,0,0.202404526,0,202404526
0,24,48000,2000,87,17909866,0,0.202612890,0,202612890
0,24,48000,2000,87,17623978,0,0.200097715,0,200097715
0,24,48000,2000,87,18850354,0,0.214394658,0,214394658
0,24,48000,2000,87,17987197,0,0.203713779,0,203713779
0,24,48000,2000,87,17942459,0,0.203335846,0,203335846
0,24,48000,2000,87,17599626,0,0.199552863,0,199552863
0,24,48000,3000,87,99172720,0,1.138359840,1,138359840
0,24,48000,3000,87,99054067,0,1.136639611,1,136639611
0,24,48000,3000,87,99300588,0,1.138767173,1,138767173
0,24,48000,3000,87,99569386,0,1.141016109,1,141016109
0,24,48000,3000,87,99463551,0,1.140697428,1,140697428
0,24,48000,3000,87,99610890,0,1.143295534,1,143295534
0,24,48000,3000,87,99294118,0,1.140129621,1,140129621
0,24,48000,3000,87,99277333,0,1.138896705,1,138896705
0,24,48000,3000,87,99289418,0,1.138783751,1,138783751
0,24,48000,3000,87,100755541,0,1.156192758,1,156192758
0,24,48000,4000,87,442049527,0,5.803989930,5,80398993
0,24,48000,4000,87,441414031,0,5.716766060,5,71676606
